	datetime	humidity	pressure	temperature	weather description	wind direction	wind speed
20034	2015-01-14 06:00:00	72.0	1033.0	262.659	scattered clouds	36.0	2.0
20035	2015-01-14 07:00:00	72.0	1033.0	262.659	scattered clouds	36.0	2.0
20036	2015-01-14 08:00:00	70.0	1031.0	263.074	broken clouds	39.0	2.0
20037	2015-01-14 09:00:00	76.0	1031.0	263.074	broken clouds	39.0	2.0
20038	2015-01-14 10:00:00	70.0	1031.0	263.074	broken clouds	39.0	2.0
20039	2015-01-14 11:00:00	79.0	1029.0	263.478	broken clouds	35.0	2.0
20040	2015-01-14 12:00:00	80.0	1030.0	264.222	moderate rain	35.0	2.0
20041	2015-01-14 13:00:00	79.0	1029.0	263.478	broken clouds	35.0	2.0
20042	2015-01-14 14:00:00	76.0	1029.0	264.741	scattered clouds	35.0	2.0
20043	2015-01-14 15:00:00	76.0	1029.0	264.741	scattered clouds	35.0	2.0
20044	2015-01-14 16:00:00	76.0	1029.0	264.741	scattered clouds	35.0	2.0
20045	2015-01-14 17:00:00	83.0	1026.0	267.935	broken clouds	28.0	1.0
20046	2015-01-14 18:00:00	83.0	1026.0	267.935	broken clouds	28.0	1.0
20047	2015-01-14 19:00:00	83.0	1026.0	267.935	broken clouds	28.0	1.0
20048	2015-01-14 20:00:00	88.0	1024.0	268.975	scattered clouds	20.0	1.0
20049	2015-01-14 21:00:00	88.0	1024.0	268.975	scattered clouds	20.0	1.0
20050	2015-01-14 22:00:00	88.0	1024.0	268.975	scattered clouds	20.0	1.0
20051	2015-01-14 23:00:00	87.0	1024.0	267.311	broken clouds	4.0	1.0
20052	2015-01-15 00:00:00	87.0	1024.0	267.311	broken clouds	4.0	1.0
20053	2015-01-15 01:00:00	87.0	1024.0	267.311	broken clouds	4.0	1.0
20054	2015-01-15 02:00:00	88.0	1023.0	267.089	broken clouds	350.0	1.0
20055	2015-01-15 03:00:00	88.0	1023.0	267.089	broken clouds	350.0	1.0
20056	2015-01-15 04:00:00	88.0	1023.0	267.089	broken clouds	350.0	1.0
20057	2015-01-15 05:00:00	92.0	1020.0	265.32599999999996	sky is clear	320.0	1.0
20058	2015-01-15 06:00:00	92.0	1020.0	265.32599999999996	sky is clear	320.0	1.0
20059	2015-01-15 07:00:00	92.0	1020.0	265.32599999999996	sky is clear	320.0	1.0
20060	2015-01-15 08:00:00	86.0	1020.0	262.175	sky is clear	319.0	1.0
20061	2015-01-15 09:00:00	86.0	1020.0	262.175	sky is clear	319.0	1.0
20062	2015-01-15 10:00:00	86.0	1020.0	262.175	sky is clear	319.0	1.0
20063	2015-01-15 11:00:00	75.0	1020.0	260.918	sky is clear	312.0	1.0
20064	2015-01-15 12:00:00	75.0	1020.0	260.918	sky is clear	312.0	1.0
20065	2015-01-15 13:00:00	75.0	1020.0	260.918	sky is clear	312.0	1.0
20066	2015-01-15 14:00:00	78.0	1019.0	268.132	sky is clear	299.0	1.0
20067	2015-01-15 15:00:00	80.0	1020.0	268.438	sky is clear	295.0	1.0
20068	2015-01-15 16:00:00	80.0	1020.0	268.438	sky is clear	295.0	1.0
20069	2015-01-15 17:00:00	87.0	1024.0	269.732215426	sky is clear	289.0	1.0
20070	2015-01-15 18:00:00	87.0	1023.0	269.493839771	sky is clear	287.0	2.0
20071	2015-01-15 19:00:00	100.0	1031.0	271.612666667	sky is clear	278.0	2.0
20072	2015-01-15 20:00:00	100.0	1030.0	271.511333333	sky is clear	276.0	3.0
20073	2015-01-15 21:00:00	100.0	1030.0	270.5415	sky is clear	266.0	2.0
20074	2015-01-15 22:00:00	100.0	1029.0	270.729666667	sky is clear	267.0	3.0
20075	2015-01-15 23:00:00	100.0	1029.0	270.049333333	sky is clear	260.0	3.0
20076	2015-01-16 00:00:00	82.0	1015.0	267.319	sky is clear	253.0	2.0
20077	2015-01-16 01:00:00	82.0	1015.0	267.319	sky is clear	253.0	2.0
20078	2015-01-16 02:00:00	83.0	1014.0	266.546	sky is clear	253.0	2.0
20079	2015-01-16 03:00:00	83.0	1014.0	266.546	sky is clear	253.0	2.0
20080	2015-01-16 04:00:00	83.0	1014.0	266.546	sky is clear	253.0	2.0
20081	2015-01-16 05:00:00	83.0	1012.0	266.414	sky is clear	252.0	2.0
20082	2015-01-16 06:00:00	83.0	1012.0	266.414	sky is clear	252.0	2.0
20083	2015-01-16 07:00:00	83.0	1012.0	266.414	sky is clear	252.0	2.0
20084	2015-01-16 08:00:00	86.0	1011.0	266.69599999999997	sky is clear	254.0	3.0
20085	2015-01-16 09:00:00	86.0	1011.0	266.69599999999997	sky is clear	254.0	3.0
20086	2015-01-16 10:00:00	86.0	1011.0	266.69599999999997	sky is clear	254.0	3.0
20087	2015-01-16 11:00:00	89.0	1011.0	266.844	sky is clear	257.0	3.0
20088	2015-01-16 12:00:00	89.0	1011.0	266.844	sky is clear	257.0	3.0
20089	2015-01-16 13:00:00	89.0	1011.0	266.844	sky is clear	257.0	3.0
20090	2015-01-16 14:00:00	84.0	1011.0	270.933	sky is clear	261.0	2.0
20091	2015-01-16 15:00:00	84.0	1011.0	270.933	sky is clear	261.0	2.0
20092	2015-01-16 16:00:00	82.0	1011.0	271.750348445	sky is clear	266.0	2.0
20093	2015-01-16 17:00:00	79.0	1009.0	274.097	few clouds	279.0	4.0
20094	2015-01-16 18:00:00	78.0	1011.0	273.85200000000003	few clouds	288.0	3.0
20095	2015-01-16 19:00:00	79.0	1009.0	274.097	few clouds	279.0	4.0
20096	2015-01-16 20:00:00	77.0	1011.0	272.613	scattered clouds	298.0	4.0
20097	2015-01-16 21:00:00	77.0	1011.0	272.613	scattered clouds	298.0	4.0
20098	2015-01-16 22:00:00	77.0	1011.0	272.613	scattered clouds	298.0	4.0
20099	2015-01-16 23:00:00	72.0	1016.0	269.131	scattered clouds	322.0	4.0
20100	2015-01-17 00:00:00	72.0	1016.0	269.131	scattered clouds	322.0	4.0
20101	2015-01-17 01:00:00	72.0	1016.0	269.131	scattered clouds	322.0	4.0
20102	2015-01-17 02:00:00	70.0	1020.0	265.728	sky is clear	325.0	3.0
20103	2015-01-17 03:00:00	70.0	1020.0	265.728	sky is clear	325.0	3.0
20104	2015-01-17 04:00:00	70.0	1020.0	265.728	sky is clear	325.0	3.0
20105	2015-01-17 05:00:00	72.0	1022.0	263.58799999999997	sky is clear	321.0	2.0
20106	2015-01-17 06:00:00	72.0	1022.0	263.58799999999997	sky is clear	321.0	2.0
20107	2015-01-17 07:00:00	72.0	1022.0	263.58799999999997	sky is clear	321.0	2.0
20108	2015-01-17 08:00:00	70.0	1025.0	261.778	sky is clear	309.0	2.0
20109	2015-01-17 09:00:00	70.0	1025.0	261.778	sky is clear	309.0	2.0
20110	2015-01-17 10:00:00	70.0	1025.0	261.778	sky is clear	309.0	2.0
20111	2015-01-17 11:00:00	76.0	1027.0	259.74	sky is clear	316.0	1.0
20112	2015-01-17 12:00:00	76.0	1027.0	259.74	sky is clear	316.0	1.0
20113	2015-01-17 13:00:00	76.0	1027.0	259.74	sky is clear	316.0	1.0
20114	2015-01-17 14:00:00	76.0	1028.0	264.801	sky is clear	351.0	1.0
20115	2015-01-17 15:00:00	76.0	1028.0	264.808	sky is clear	349.0	1.0
20116	2015-01-17 16:00:00	76.0	1028.0	264.808	sky is clear	349.0	1.0
20117	2015-01-17 17:00:00	73.0	1026.0	267.579	few clouds	163.0	1.0
20118	2015-01-17 18:00:00	70.0	1027.0	268.14599999999996	sky is clear	178.0	1.0
20119	2015-01-17 19:00:00	70.0	1027.0	268.14599999999996	sky is clear	178.0	1.0
20120	2015-01-17 20:00:00	68.0	1027.0	268.628	sky is clear	178.0	1.0
20121	2015-01-17 21:00:00	75.0	1026.0	268.628	sky is clear	178.0	1.0
20122	2015-01-17 22:00:00	75.0	1026.0	268.628	sky is clear	178.0	1.0
20123	2015-01-17 23:00:00	80.0	1025.0	265.71	few clouds	180.0	2.0
20124	2015-01-18 00:00:00	80.0	1025.0	265.71	few clouds	180.0	2.0
20125	2015-01-18 01:00:00	80.0	1025.0	265.71	few clouds	180.0	2.0
20126	2015-01-18 02:00:00	78.0	1024.0	265.212	few clouds	193.0	2.0
20127	2015-01-18 03:00:00	78.0	1024.0	265.212	few clouds	193.0	2.0
20128	2015-01-18 04:00:00	78.0	1024.0	265.212	few clouds	193.0	2.0
20129	2015-01-18 05:00:00	81.0	1022.0	266.232	scattered clouds	201.0	2.0
20130	2015-01-18 06:00:00	81.0	1022.0	266.232	scattered clouds	201.0	2.0
20131	2015-01-18 07:00:00	81.0	1022.0	266.232	scattered clouds	201.0	2.0
20132	2015-01-18 08:00:00	85.0	1020.0	266.284	sky is clear	203.0	2.0
20133	2015-01-18 09:00:00	85.0	1020.0	266.284	sky is clear	203.0	2.0
20134	2015-01-18 10:00:00	85.0	1020.0	266.284	sky is clear	203.0	2.0
20135	2015-01-18 11:00:00	84.0	1018.0	268.303	overcast clouds	200.0	1.0
20136	2015-01-18 12:00:00	84.0	1018.0	268.303	overcast clouds	200.0	1.0
20137	2015-01-18 13:00:00	84.0	1018.0	268.303	overcast clouds	200.0	1.0
20138	2015-01-18 14:00:00	94.0	1016.0	272.606	overcast clouds	77.0	0.0
20139	2015-01-18 15:00:00	94.0	1016.0	272.606	overcast clouds	77.0	0.0
20140	2015-01-18 16:00:00	94.0	1016.0	272.606	overcast clouds	77.0	0.0
20141	2015-01-18 17:00:00	99.0	1010.0	276.23	moderate rain	61.0	0.0
20142	2015-01-18 18:00:00	99.0	1010.0	276.23	moderate rain	61.0	0.0
20143	2015-01-18 19:00:00	99.0	1010.0	276.23	moderate rain	61.0	0.0
20144	2015-01-18 20:00:00	96.0	1005.0	276.06	heavy intensity rain	311.0	1.0
20145	2015-01-18 21:00:00	96.0	1005.0	276.06	heavy intensity rain	311.0	1.0
20146	2015-01-18 22:00:00	96.0	1005.0	276.06	heavy intensity rain	311.0	1.0
20147	2015-01-18 23:00:00	92.0	1004.0	274.97900000000004	moderate rain	275.0	2.0
20148	2015-01-19 00:00:00	92.0	1004.0	274.97900000000004	moderate rain	275.0	2.0
20149	2015-01-19 01:00:00	92.0	1004.0	274.97900000000004	moderate rain	275.0	2.0
20150	2015-01-19 02:00:00	97.0	1004.0	274.92400000000004	few clouds	264.0	3.0
20151	2015-01-19 03:00:00	97.0	1004.0	274.92400000000004	few clouds	264.0	3.0
20152	2015-01-19 04:00:00	97.0	1004.0	274.92400000000004	few clouds	264.0	3.0
20153	2015-01-19 05:00:00	94.0	1005.0	274.024	sky is clear	280.0	3.0
20154	2015-01-19 06:00:00	94.0	1005.0	274.024	sky is clear	280.0	3.0
20155	2015-01-19 07:00:00	94.0	1005.0	274.024	sky is clear	280.0	3.0
20156	2015-01-19 08:00:00	90.0	1006.0	272.622	sky is clear	280.0	3.0
20157	2015-01-19 09:00:00	90.0	1006.0	272.622	sky is clear	280.0	3.0
20158	2015-01-19 10:00:00	90.0	1006.0	272.622	sky is clear	280.0	3.0
20159	2015-01-19 11:00:00	84.0	1007.0	271.368	sky is clear	275.0	3.0
20160	2015-01-19 12:00:00	84.0	1007.0	271.368	sky is clear	275.0	3.0
20161	2015-01-19 13:00:00	84.0	1007.0	271.368	sky is clear	275.0	3.0
20162	2015-01-19 14:00:00	79.0	1008.0	274.495	sky is clear	270.0	3.0
20163	2015-01-19 15:00:00	81.0	1010.0	274.858606538	sky is clear	271.0	3.0
20164	2015-01-19 16:00:00	93.0	1022.0	275.348	sky is clear	274.0	4.0
20165	2015-01-19 17:00:00	93.0	1022.0	275.916	sky is clear	274.0	4.0
20166	2015-01-19 18:00:00	93.0	1022.0	275.099	sky is clear	278.0	4.0
20167	2015-01-19 19:00:00	92.0	1022.0	276.128666667	sky is clear	277.0	5.0
20168	2015-01-19 20:00:00	92.0	1022.0	275.773333333	sky is clear	280.0	5.0
20169	2015-01-19 21:00:00	78.0	1008.0	274.643	few clouds	286.0	3.0
20170	2015-01-19 22:00:00	78.0	1009.0	273.614154518	few clouds	288.0	3.0
20171	2015-01-19 23:00:00	78.0	1010.0	271.92400000000004	sky is clear	291.0	3.0
20172	2015-01-20 00:00:00	78.0	1010.0	271.92400000000004	sky is clear	291.0	3.0
20173	2015-01-20 01:00:00	78.0	1010.0	271.92400000000004	sky is clear	291.0	3.0
20174	2015-01-20 02:00:00	80.0	1010.0	269.985	sky is clear	285.0	2.0
20175	2015-01-20 03:00:00	80.0	1010.0	269.985	sky is clear	285.0	2.0
20176	2015-01-20 04:00:00	80.0	1010.0	269.985	sky is clear	285.0	2.0
20177	2015-01-20 05:00:00	81.0	1010.0	268.642	sky is clear	273.0	2.0
20178	2015-01-20 06:00:00	81.0	1010.0	268.642	sky is clear	273.0	2.0
20179	2015-01-20 07:00:00	81.0	1010.0	268.642	sky is clear	273.0	2.0
20180	2015-01-20 08:00:00	84.0	1010.0	267.53700000000003	few clouds	273.0	2.0
20181	2015-01-20 09:00:00	84.0	1010.0	267.53700000000003	few clouds	273.0	2.0
20182	2015-01-20 10:00:00	84.0	1010.0	267.53700000000003	few clouds	273.0	2.0
20183	2015-01-20 11:00:00	84.0	1011.0	267.58799999999997	scattered clouds	280.0	2.0
20184	2015-01-20 12:00:00	84.0	1011.0	267.58799999999997	scattered clouds	280.0	2.0
20185	2015-01-20 13:00:00	84.0	1011.0	267.58799999999997	scattered clouds	280.0	2.0
20186	2015-01-20 14:00:00	79.0	1013.0	272.243	few clouds	298.0	1.0
20187	2015-01-20 15:00:00	84.0	1011.0	271.474	few clouds	272.0	1.0
20188	2015-01-20 16:00:00	83.0	1011.0	271.883542131	few clouds	272.0	1.0
20189	2015-01-20 17:00:00	78.0	1011.0	275.061	few clouds	271.0	2.0
20190	2015-01-20 18:00:00	78.0	1011.0	275.061	few clouds	271.0	2.0
20191	2015-01-20 19:00:00	78.0	1011.0	275.061	few clouds	271.0	2.0
20192	2015-01-20 20:00:00	80.0	1012.0	275.265	scattered clouds	276.0	2.0
20193	2015-01-20 21:00:00	80.0	1012.0	275.265	scattered clouds	276.0	2.0
20194	2015-01-20 22:00:00	80.0	1012.0	274.71670336	scattered clouds	280.0	2.0
20195	2015-01-20 23:00:00	83.0	1014.0	271.135	sky is clear	311.0	2.0
20196	2015-01-21 00:00:00	83.0	1014.0	271.135	sky is clear	311.0	2.0
20197	2015-01-21 01:00:00	81.0	1014.0	270.638866273	sky is clear	317.0	2.0
20198	2015-01-21 02:00:00	78.0	1016.0	269.197	few clouds	335.0	2.0
20199	2015-01-21 03:00:00	77.0	1016.0	268.84131907	sky is clear	335.0	2.0
20200	2015-01-21 04:00:00	76.0	1017.0	267.058	sky is clear	334.0	2.0
20201	2015-01-21 05:00:00	82.0	1021.0	267.583052863	sky is clear	335.0	2.0
20202	2015-01-21 06:00:00	76.0	1017.0	267.058	sky is clear	334.0	2.0
20203	2015-01-21 07:00:00	80.0	1018.0	264.035	sky is clear	319.0	1.0
20204	2015-01-21 08:00:00	86.0	1023.0	265.103189573	sky is clear	225.0	1.0
20205	2015-01-21 09:00:00	80.0	1018.0	264.035	sky is clear	319.0	1.0
20206	2015-01-21 10:00:00	78.0	1018.0	263.594139547	sky is clear	252.0	1.0
20207	2015-01-21 11:00:00	75.0	1020.0	261.943	sky is clear	1.0	1.0
20208	2015-01-21 12:00:00	74.0	1020.0	262.916163994	few clouds	5.0	1.0
20209	2015-01-21 13:00:00	70.0	1021.0	268.188	broken clouds	28.0	1.0
20210	2015-01-21 14:00:00	78.0	1025.0	268.602064284	broken clouds	29.0	1.0
20211	2015-01-21 15:00:00	70.0	1021.0	268.188	broken clouds	28.0	1.0
20212	2015-01-21 16:00:00	70.0	1021.0	268.188	broken clouds	28.0	1.0
20213	2015-01-21 17:00:00	74.0	1020.0	270.672	broken clouds	55.0	1.0
20214	2015-01-21 18:00:00	74.0	1020.0	270.740646928	broken clouds	55.0	1.0
20215	2015-01-21 19:00:00	78.0	1020.0	271.04900000000004	scattered clouds	60.0	1.0
20216	2015-01-21 20:00:00	78.0	1020.0	271.04900000000004	scattered clouds	60.0	1.0
20217	2015-01-21 21:00:00	78.0	1020.0	271.04900000000004	scattered clouds	60.0	1.0
20218	2015-01-21 22:00:00	78.0	1020.0	271.04900000000004	scattered clouds	60.0	1.0
20219	2015-01-21 23:00:00	85.0	1020.0	268.76	broken clouds	44.0	1.0
20220	2015-01-22 00:00:00	85.0	1020.0	268.76	broken clouds	44.0	1.0
20221	2015-01-22 01:00:00	85.0	1020.0	268.76	broken clouds	44.0	1.0
20222	2015-01-22 02:00:00	81.0	1021.0	268.916	overcast clouds	30.0	1.0
20223	2015-01-22 03:00:00	81.0	1021.0	268.916	overcast clouds	30.0	1.0
20224	2015-01-22 04:00:00	81.0	1021.0	268.916	overcast clouds	30.0	1.0
20225	2015-01-22 05:00:00	84.0	1020.0	268.867	overcast clouds	4.0	1.0
20226	2015-01-22 06:00:00	84.0	1020.0	268.867	overcast clouds	4.0	1.0
20227	2015-01-22 07:00:00	84.0	1020.0	268.867	overcast clouds	4.0	1.0
20228	2015-01-22 08:00:00	86.0	1020.0	268.652	broken clouds	351.0	1.0
20229	2015-01-22 09:00:00	86.0	1020.0	268.652	broken clouds	351.0	1.0
20230	2015-01-22 10:00:00	86.0	1020.0	268.652	broken clouds	351.0	1.0
20231	2015-01-22 11:00:00	88.0	1021.0	268.356	broken clouds	327.0	1.0
20232	2015-01-22 12:00:00	88.0	1021.0	268.356	broken clouds	327.0	1.0
20233	2015-01-22 13:00:00	88.0	1021.0	268.356	broken clouds	327.0	1.0
20234	2015-01-22 14:00:00	88.0	1022.0	269.969	broken clouds	295.0	1.0
20235	2015-01-22 15:00:00	84.0	1022.0	270.14	few clouds	301.0	1.0
20236	2015-01-22 16:00:00	84.0	1022.0	270.92185042	few clouds	301.0	1.0
20237	2015-01-22 17:00:00	84.0	1022.0	274.33099999999996	scattered clouds	304.0	1.0
20238	2015-01-22 18:00:00	83.0	1022.0	274.434747448	scattered clouds	305.0	1.0
20239	2015-01-22 19:00:00	82.0	1022.0	274.959	sky is clear	313.0	1.0
20240	2015-01-22 20:00:00	81.0	1023.0	274.97552947400004	sky is clear	313.0	1.0
20241	2015-01-22 21:00:00	82.0	1022.0	274.959	sky is clear	313.0	1.0
20242	2015-01-22 22:00:00	82.0	1022.0	274.725169784	sky is clear	313.0	1.0
20243	2015-01-22 23:00:00	86.0	1025.0	270.306	sky is clear	309.0	2.0
20244	2015-01-23 00:00:00	85.0	1025.0	270.018889216	sky is clear	311.0	2.0
20245	2015-01-23 01:00:00	82.0	1026.0	268.694	sky is clear	322.0	2.0
20246	2015-01-23 02:00:00	82.0	1030.0	269.59220973	sky is clear	318.0	2.0
20247	2015-01-23 03:00:00	82.0	1026.0	268.694	sky is clear	322.0	2.0
20248	2015-01-23 04:00:00	83.0	1026.0	268.233782007	sky is clear	321.0	2.0
20249	2015-01-23 05:00:00	87.0	1025.0	266.666	sky is clear	316.0	2.0
20250	2015-01-23 06:00:00	87.0	1025.0	266.666	sky is clear	316.0	2.0
20251	2015-01-23 07:00:00	87.0	1025.0	264.645	sky is clear	299.0	1.0
20252	2015-01-23 08:00:00	89.0	1030.0	266.094047926	sky is clear	306.0	2.0
20253	2015-01-23 09:00:00	87.0	1025.0	264.645	sky is clear	299.0	1.0
20254	2015-01-23 10:00:00	86.0	1025.0	264.161986791	sky is clear	295.0	1.0
20255	2015-01-23 11:00:00	85.0	1026.0	262.461	sky is clear	279.0	1.0
20256	2015-01-23 12:00:00	84.0	1026.0	263.464304928	sky is clear	278.0	1.0
20257	2015-01-23 13:00:00	80.0	1026.0	269.684	sky is clear	269.0	1.0
20258	2015-01-23 14:00:00	82.0	1029.0	270.034762376	sky is clear	272.0	1.0
20259	2015-01-23 15:00:00	82.0	1026.0	270.447	sky is clear	278.0	1.0
20260	2015-01-23 16:00:00	79.0	1026.0	270.950086957	sky is clear	269.0	1.0
20261	2015-01-23 17:00:00	64.0	1026.0	273.782	sky is clear	222.0	1.0
20262	2015-01-23 18:00:00	65.0	1026.0	273.802007359	sky is clear	221.0	1.0
20263	2015-01-23 19:00:00	82.0	1020.0	274.08799999999997	sky is clear	219.0	1.0
20264	2015-01-23 20:00:00	81.0	1023.0	274.159020019	sky is clear	220.0	2.0
20265	2015-01-23 21:00:00	82.0	1020.0	274.08799999999997	sky is clear	219.0	1.0
20266	2015-01-23 22:00:00	82.0	1020.0	273.699764427	sky is clear	219.0	1.0
20267	2015-01-23 23:00:00	90.0	1020.0	270.161	broken clouds	221.0	2.0
20268	2015-01-24 00:00:00	90.0	1019.0	270.129177021	broken clouds	220.0	2.0
20269	2015-01-24 01:00:00	91.0	1018.0	269.936	broken clouds	216.0	2.0
20270	2015-01-24 02:00:00	89.0	1021.0	270.969789659	broken clouds	218.0	2.0
20271	2015-01-24 03:00:00	91.0	1018.0	269.936	broken clouds	216.0	2.0
20272	2015-01-24 04:00:00	91.0	1018.0	269.936	broken clouds	216.0	2.0
20273	2015-01-24 05:00:00	97.0	1014.0	270.853	overcast clouds	205.0	1.0
20274	2015-01-24 06:00:00	97.0	1014.0	270.886564388	overcast clouds	182.0	1.0
20275	2015-01-24 07:00:00	99.0	1010.0	271.035	overcast clouds	82.0	1.0
20276	2015-01-24 08:00:00	99.0	1010.0	271.035	overcast clouds	82.0	1.0
20277	2015-01-24 09:00:00	99.0	1010.0	271.035	overcast clouds	82.0	1.0
20278	2015-01-24 10:00:00	99.0	1010.0	271.035	overcast clouds	82.0	1.0
20279	2015-01-24 11:00:00	97.0	1005.0	271.589	overcast clouds	38.0	2.0
20280	2015-01-24 12:00:00	97.0	1005.0	271.589	overcast clouds	38.0	2.0
20281	2015-01-24 13:00:00	100.0	1001.0	272.741	light rain	20.0	3.0
20282	2015-01-24 14:00:00	100.0	1005.0	273.027944182	moderate rain	20.0	3.0
20283	2015-01-24 15:00:00	97.0	1006.0	272.04	overcast clouds	22.0	1.0
20284	2015-01-24 16:00:00	97.0	1004.0	272.370233283	light rain	18.0	1.0
20285	2015-01-24 17:00:00	99.0	996.0	273.865	light rain	1.0	3.0
20286	2015-01-24 18:00:00	97.0	996.0	273.854840955	light rain	58.0	3.0
20287	2015-01-24 19:00:00	92.0	997.0	273.806	overcast clouds	336.0	2.0
20288	2015-01-24 20:00:00	93.0	999.0	273.942060298	moderate rain	335.0	2.0
20289	2015-01-24 21:00:00	100.0	993.0	275.29400000000004	light rain	319.0	2.0
20290	2015-01-24 22:00:00	98.0	993.0	275.161800057	light rain	315.0	2.0
20291	2015-01-24 23:00:00	90.0	995.0	274.41200000000003	light rain	293.0	3.0
20292	2015-01-25 00:00:00	90.0	995.0	274.388690343	light rain	295.0	3.0
20293	2015-01-25 01:00:00	91.0	996.0	274.284	light rain	302.0	3.0
20294	2015-01-25 02:00:00	83.0	998.0	271.83299999999997	sky is clear	302.0	3.0
20295	2015-01-25 03:00:00	84.0	997.0	272.16	sky is clear	296.0	3.0
20296	2015-01-25 04:00:00	84.0	997.0	272.16	sky is clear	296.0	3.0
20297	2015-01-25 05:00:00	84.0	999.0	271.296	sky is clear	285.0	3.0
20298	2015-01-25 06:00:00	84.0	999.0	271.296	sky is clear	285.0	3.0
20299	2015-01-25 07:00:00	85.0	1001.0	271.082	sky is clear	275.0	3.0
20300	2015-01-25 08:00:00	91.0	1001.0	270.741	sky is clear	273.0	3.0
20301	2015-01-25 09:00:00	85.0	1001.0	271.082	sky is clear	275.0	3.0
20302	2015-01-25 10:00:00	85.0	1001.0	271.082	sky is clear	275.0	3.0
20303	2015-01-25 11:00:00	85.0	1003.0	270.619	sky is clear	262.0	3.0
20304	2015-01-25 12:00:00	85.0	1003.0	270.619	sky is clear	262.0	3.0
20305	2015-01-25 13:00:00	85.0	1003.0	270.619	sky is clear	262.0	3.0
20306	2015-01-25 14:00:00	83.0	1005.0	274.23400000000004	few clouds	259.0	2.0
20307	2015-01-25 15:00:00	83.0	1005.0	274.23400000000004	few clouds	259.0	2.0
20308	2015-01-25 16:00:00	80.0	1005.0	274.643085355	few clouds	265.0	2.0
20309	2015-01-25 17:00:00	71.0	1007.0	276.423	sky is clear	289.0	3.0
20310	2015-01-25 18:00:00	71.0	1007.0	276.246008896	sky is clear	290.0	3.0
20311	2015-01-25 19:00:00	71.0	1008.0	275.066	few clouds	302.0	2.0
20312	2015-01-25 20:00:00	76.0	1013.0	275.037527916	few clouds	302.0	2.0
20313	2015-01-25 21:00:00	71.0	1008.0	275.066	few clouds	302.0	2.0
20314	2015-01-25 22:00:00	72.0	1009.0	273.472897451	few clouds	309.0	2.0
20315	2015-01-25 23:00:00	78.0	1012.0	268.035	sky is clear	333.0	1.0
20316	2015-01-26 00:00:00	78.0	1012.0	268.035	sky is clear	333.0	1.0
20317	2015-01-26 01:00:00	78.0	1012.0	268.035	sky is clear	333.0	1.0
20318	2015-01-26 02:00:00	71.0	1014.0	267.006	scattered clouds	13.0	2.0
20319	2015-01-26 03:00:00	71.0	1014.0	267.006	scattered clouds	13.0	2.0
20320	2015-01-26 04:00:00	71.0	1014.0	267.006	scattered clouds	13.0	2.0
20321	2015-01-26 05:00:00	77.0	1015.0	268.149	broken clouds	44.0	2.0
20322	2015-01-26 06:00:00	77.0	1015.0	268.149	broken clouds	44.0	2.0
20323	2015-01-26 07:00:00	77.0	1015.0	268.149	broken clouds	44.0	2.0
20324	2015-01-26 08:00:00	85.0	1015.0	266.858	broken clouds	56.0	2.0
20325	2015-01-26 09:00:00	85.0	1015.0	266.858	broken clouds	56.0	2.0
20326	2015-01-26 10:00:00	85.0	1015.0	266.858	broken clouds	56.0	2.0
20327	2015-01-26 11:00:00	88.0	1015.0	266.394	overcast clouds	54.0	2.0
20328	2015-01-26 12:00:00	88.0	1015.0	266.394	overcast clouds	54.0	2.0
20329	2015-01-26 13:00:00	88.0	1015.0	266.394	overcast clouds	54.0	2.0
20330	2015-01-26 14:00:00	87.0	1014.0	267.198	overcast clouds	58.0	3.0
20331	2015-01-26 15:00:00	91.0	1014.0	267.861	overcast clouds	60.0	3.0
20332	2015-01-26 16:00:00	90.0	1013.0	267.976827978	overcast clouds	58.0	3.0
20333	2015-01-26 17:00:00	87.0	1012.0	268.375	overcast clouds	54.0	3.0
20334	2015-01-26 18:00:00	87.0	1011.0	268.554454162	overcast clouds	52.0	3.0
